55.108723	26.806923	2.862673	-9.204592	0.042872	-0.644453	-0.117460	0.755568	0.001507
55.092724	26.806923	1.268067	-9.204592	0.042586	-0.643264	-0.117327	0.756601	0.001507
55.216724	26.922930	13.612460	3.648565	-0.026780	-0.653941	-0.118436	0.747218	0.001507
55.224724	26.922930	14.408956	3.648565	-0.026136	-0.654499	-0.118497	0.746719	0.001507
55.224724	26.914930	14.409965	2.762133	-0.029085	-0.654399	-0.118490	0.746808	0.001507
55.216724	26.914930	13.613414	2.762133	-0.032254	-0.653804	-0.118426	0.747339	0.001507
55.232723	26.922930	15.205450	3.648565	-0.023725	-0.655083	-0.118560	0.746197	0.001507
55.240726	26.922930	16.001945	3.648565	-0.023809	-0.655650	-0.118621	0.745689	0.001507
55.240726	26.914930	16.003067	2.762133	-0.032524	-0.655525	-0.118612	0.745800	0.001507
55.232723	26.914930	15.206515	2.762133	-0.026377	-0.654960	-0.118551	0.746306	0.001507
55.232723	26.906929	15.207581	1.875703	-0.036141	-0.654838	-0.118543	0.746414	0.001507
55.240726	26.906929	16.004187	1.875703	-0.043167	-0.655414	-0.118604	0.745899	0.001507
55.240726	26.898930	16.005308	0.989273	-0.047226	-0.655284	-0.118595	0.746015	0.001507
55.232723	26.898930	15.208645	0.989273	-0.041593	-0.654738	-0.118536	0.746504	0.001507
55.216724	26.906929	13.614367	1.875703	-0.038789	-0.653690	-0.118418	0.747440	0.001507
55.224724	26.906929	14.410974	1.875703	-0.035241	-0.654264	-0.118480	0.746928	0.001507
55.224724	26.898930	14.411983	0.989273	-0.037840	-0.654159	-0.118474	0.747021	0.001507
55.216724	26.898930	13.615320	0.989273	-0.037413	-0.653562	-0.118409	0.747554	0.001507
55.248726	26.922930	16.798441	3.648565	-0.025252	-0.656221	-0.118682	0.745177	0.001507
55.256725	26.922930	17.594934	3.648565	-0.023541	-0.656777	-0.118741	0.744677	0.001507
55.256725	26.914930	17.596167	2.762133	-0.030307	-0.656667	-0.118734	0.744776	0.001507
55.248726	26.914930	16.799618	2.762133	-0.030487	-0.656102	-0.118674	0.745283	0.001507
55.264725	26.922930	18.391430	3.648565	-0.020622	-0.657348	-0.118802	0.744163	0.001507
55.272724	26.922930	19.187923	3.648565	-0.020802	-0.657916	-0.118863	0.743652	0.001507
55.272724	26.914930	19.189268	2.762133	-0.028240	-0.657796	-0.118855	0.743759	0.001507
55.264725	26.914930	18.392717	2.762133	-0.029253	-0.657240	-0.118795	0.744261	0.001507
55.264725	26.906929	18.394007	1.875703	-0.037215	-0.657109	-0.118786	0.744377	0.001507
55.272724	26.906929	19.190613	1.875703	-0.034508	-0.657677	-0.118847	0.743866	0.001507
55.272724	26.898930	19.191956	0.989273	-0.040768	-0.657561	-0.118839	0.743970	0.001507
55.264725	26.898930	18.395294	0.989273	-0.041126	-0.657006	-0.118780	0.744469	0.001507
55.248726	26.906929	16.800793	1.875703	-0.042608	-0.655976	-0.118665	0.745396	0.001507
55.256725	26.906929	17.597399	1.875703	-0.037825	-0.656552	-0.118726	0.744878	0.001507
55.256725	26.898930	17.598631	0.989273	-0.044108	-0.656435	-0.118719	0.744983	0.001507
55.248726	26.898930	16.801970	0.989273	-0.050773	-0.655866	-0.118657	0.745494	0.001507
55.248726	26.890928	16.803144	0.102845	-0.050459	-0.655749	-0.118650	0.745597	0.001507
55.256725	26.890928	17.599863	0.102845	-0.048669	-0.656307	-0.118709	0.745097	0.001507
55.256725	26.882927	17.601095	-0.783582	-0.041185	-0.656197	-0.118702	0.745195	0.001507
55.248726	26.882927	16.804321	-0.783582	-0.040173	-0.655620	-0.118640	0.745712	0.001507
55.264725	26.890928	18.396582	0.102845	-0.047385	-0.656878	-0.118770	0.744584	0.001507
55.272724	26.890928	19.193298	0.102845	-0.045538	-0.657458	-0.118833	0.744062	0.001507
55.272724	26.882927	19.194641	-0.783582	-0.045284	-0.657327	-0.118823	0.744179	0.001507
55.264725	26.882927	18.397867	-0.783582	-0.043366	-0.656765	-0.118763	0.744685	0.001507
55.264725	26.874928	18.399155	-1.670009	-0.017533	-0.656675	-0.118760	0.744765	0.001507
55.272724	26.874928	19.195984	-1.670009	-0.023543	-0.657240	-0.118821	0.744256	0.001507
55.272724	26.866926	19.197325	-2.556434	0.031503	-0.657148	-0.118818	0.744338	0.001507
55.264725	26.866926	18.400440	-2.556434	0.041282	-0.656597	-0.118759	0.744833	0.001507
55.248726	26.874928	16.805496	-1.670009	-0.008125	-0.655536	-0.118638	0.745787	0.001507
55.256725	26.874928	17.602325	-1.670009	-0.012770	-0.656100	-0.118699	0.745281	0.001507
55.256725	26.866926	17.603556	-2.556434	0.050191	-0.656040	-0.118700	0.745333	0.001507
55.248726	26.866926	16.806671	-2.556434	0.057419	-0.655461	-0.118638	0.745853	0.001507
55.216724	26.890928	13.616273	0.102845	-0.037468	-0.653455	-0.118402	0.747648	0.001507
55.224724	26.890928	14.412992	0.102845	-0.039848	-0.654031	-0.118464	0.747134	0.001507
55.224724	26.882927	14.414000	-0.783582	-0.029052	-0.653918	-0.118457	0.747235	0.001507
55.216724	26.882927	13.617226	-0.783582	-0.027491	-0.653350	-0.118395	0.747741	0.001507
55.232723	26.890928	15.209709	0.102845	-0.042884	-0.654610	-0.118527	0.746617	0.001507
55.240726	26.890928	16.006428	0.102845	-0.048200	-0.655187	-0.118589	0.746101	0.001507
55.240726	26.882927	16.007547	-0.783582	-0.036093	-0.655058	-0.118580	0.746216	0.001507
55.232723	26.882927	15.210773	-0.783582	-0.030905	-0.654495	-0.118519	0.746719	0.001507
55.240726	26.874928	16.008667	-1.670009	-0.004665	-0.654983	-0.118579	0.746282	0.001507
55.240726	26.866926	16.009785	-2.556434	0.059685	-0.654917	-0.118580	0.746339	0.001507
55.232723	26.866926	15.212900	-2.556434	0.058562	-0.654354	-0.118520	0.746843	0.001507
55.216724	26.874928	13.618177	-1.670009	-0.002571	-0.653257	-0.118392	0.747822	0.001507
55.224724	26.874928	14.415008	-1.670009	-0.003395	-0.653833	-0.118455	0.747309	0.001507
55.224724	26.866926	14.416015	-2.556434	0.048648	-0.653776	-0.118457	0.747359	0.001507
55.216724	26.866926	13.619130	-2.556434	0.039627	-0.653198	-0.118394	0.747874	0.001507
55.280727	26.922930	19.984419	3.648565	-0.019407	-0.658492	-0.118924	0.743133	0.001507
55.288727	26.922930	20.780912	3.648565	-0.016605	-0.659048	-0.118983	0.742630	0.001507
55.288727	26.914930	20.782370	2.762133	-0.023602	-0.658925	-0.118975	0.742740	0.001507
55.280727	26.914930	19.985819	2.762133	-0.026049	-0.658369	-0.118916	0.743243	0.001507
55.296726	26.922930	21.577408	3.648565	-0.013695	-0.659610	-0.119043	0.742121	0.001507
55.304726	26.922930	22.373901	3.648565	-0.011151	-0.660189	-0.119104	0.741596	0.001507
55.304726	26.914930	22.375469	2.762133	-0.018844	-0.660060	-0.119095	0.741712	0.001507
55.296726	26.914930	21.578918	2.762133	-0.022284	-0.659497	-0.119036	0.742222	0.001507
55.296726	26.906929	21.580431	1.875703	-0.026299	-0.659374	-0.119027	0.742333	0.001507
55.304726	26.906929	22.377037	1.875703	-0.022231	-0.659941	-0.119087	0.741819	0.001507
